the_geom,cartodb_id,objectid,date_inven,species,dbh,condition,site_type,site_width,wires,site_devel,site_size,notes,address,neighborho,collected_,planted_by,plant_date,scientific,family,genus,common,functional,size,edible,species_de
0101000020E6100000E9F40252F8A65EC09D793998E6C94640,217439,214439,2016-09-22 18:27:28+00,QU,14.7,Fair,strip,4,High voltage,Improved,Medium,,7425 NE AIRTRANS WAY,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000080BE9E7CE1A65EC013FA834FD7C94640,217441,214441,2016-09-22 18:27:28+00,QU,16.8,Fair,strip,4,Other,Improved,Medium,,7425 NE AIRTRANS WAY,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000B100186FE0A65EC03F4DA307D6C94640,217442,214442,2016-09-22 18:27:28+00,QU,15.9,Fair,strip,4,Other,Improved,Medium,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000BF1A8379DCA65EC0D51C51C6D1C94640,217443,214443,2016-09-22 18:27:28+00,QU,15.3,Fair,strip,4,Other,Improved,Medium,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000E29AFF3ED8A65EC0A073E09BCEC94640,217444,214444,2016-09-22 18:27:28+00,QU,13.2,Poor,strip,4,Other,Improved,Medium,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000002E4FC76C65A55EC0B8309FCA52C94640,217445,214445,2016-09-22 18:27:28+00,FR,3.7,Fair,strip,6,Other,Improved,Large,,E/ 7007 NE CORNFOOT RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000005F9CB7EA68A55EC06CB643B34EC94640,217446,214446,2016-09-22 18:27:28+00,FR,5.4,Fair,strip,6,Other,Improved,Large,,E/ 7007 NE CORNFOOT RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000003F7E23BB44A45EC0A1721EBDBAC94640,217449,214449,2016-09-22 17:47:40+00,ACRU,6.4,Fair,strip,5,None,Improved,Medium,,9500 NE CASCADES PKWY,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000063500D8A68A45EC0B026B275E1C94640,217450,214450,2016-09-22 17:47:40+00,ACPL,10.9,Fair,strip,12.5,None,Improved,Large,,9298 NE CASCADES PKWY,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E610000022D52F38A5A45EC026F61361AAC94640,217453,214453,2016-09-22 17:47:40+00,FR,10.2,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000A906330BA4A45EC0ADCEE5FCAAC94640,217454,214454,2016-09-22 17:47:40+00,FR,9.8,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000006304E696A2A45EC0EA9AFCA2AEC94640,217455,214455,2016-09-22 17:47:40+00,FR,9.1,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000EFE86E359EA45EC09943B2F4BDC94640,217456,214456,2016-09-22 17:47:40+00,ACPL,13.4,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E61000005D2F82249BA45EC0166671E2C4C94640,217457,214457,2016-09-22 17:47:40+00,ACPL,13.6,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E61000004EEDD3D698A45EC06357DFDEC9C94640,217458,214458,2016-09-22 17:47:40+00,ACPL,12.5,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E61000001384DF1788A45EC08C8FB75ADDC94640,217459,214459,2016-09-22 17:47:40+00,FR,7.9,Fair,median,8,None,Improved,Large,,7505 NE AMBASSADOR PL,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000076FE35568EA45EC0E1997BE1D6C94640,217460,214460,2016-09-22 17:47:40+00,FR,10.9,Fair,median,1,None,Improved,Small,,7505 NE AMBASSADOR PL,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000043946CB28FA45EC00A9D27B1D4C94640,217461,214461,2016-09-22 17:47:40+00,FR,13,Fair,median,17,None,Improved,Large,,7505 NE AMBASSADOR PL,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000077B97D6B92A45EC08E9F971AD1C94640,217462,214462,2016-09-22 17:47:40+00,FR,7.6,Fair,median,21,None,Improved,Large,,7505 NE AMBASSADOR PL,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000001EABA4AA93A45EC03D6B8CEDCEC94640,217463,214463,2016-09-22 17:47:40+00,FR,7.7,Fair,median,21,None,Improved,Large,,7505 NE AMBASSADOR PL,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000DD90F5DE93A45EC0D29DCFF1CCC94640,217464,214464,2016-09-22 17:47:40+00,FR,12.9,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000076B2E6D97DA45EC096CC7AD6E6C94640,217465,214465,2016-09-22 17:47:40+00,ACPL,16.8,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E6100000528CDF1350A45EC0EFC1F20BD3C94640,217467,214467,2016-09-22 17:47:40+00,PRCH,17.7,Fair,median,20,None,Improved,Large,,9109 NE CASCADES PKWY,PDX,staff,,,Prunus spp.,Rosaceae,Prunus,cherry,BD,S,no,
0101000020E6100000A0C8D4AE57A45EC04FDDC6D1F2C84640,217468,214468,2016-09-22 20:33:38+00,QU,13.2,Fair,curbtight,,None,Improved,Large,,8940-9120 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000051A29CDF63A45EC0C86F8A5EF3C84640,217469,214469,2016-09-22 20:33:38+00,QU,11.4,Fair,curbtight,,None,Improved,Large,,8940-9120 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000015020C286FA45EC070BE2A6BF6C84640,217470,214470,2016-09-22 20:33:38+00,QU,13.7,Fair,curbtight,,None,Improved,Large,,8940-9120 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000007C909F188A45EC0C48878E6F5C94640,217471,214471,2016-09-22 17:47:40+00,ACRU,3.4,Poor,cutout,4,None,Improved,Medium,,,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000846246B27FA45EC028BDAD2202C94640,217473,214473,2016-09-22 20:33:38+00,QU,6.9,Fair,strip,15.5,None,Improved,Large,,8940-9120 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000000AAF179587A45EC021A311E208C94640,217474,214474,2016-09-22 20:33:38+00,QU,11.6,Fair,strip,15.5,None,Improved,Large,,8720-8934 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000007444C8E88FA45EC0FD9ACDCE0FC94640,217476,214476,2016-09-22 20:33:38+00,QU,13.8,Fair,curbtight,,None,Improved,Large,,8720-8934 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000059EE8F579CA45EC0AD31236B1AC94640,217477,214477,2016-09-22 20:33:38+00,QU,11.7,Fair,curbtight,,None,Improved,Large,,8720-8934 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000375B7F003AA45EC06C1F9A42F2C84640,217478,214478,2016-09-22 21:09:51+00,QU,8.6,Fair,strip,15.5,None,Improved,Large,,NE 92ND AVE,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000A35A4CEAA9A45EC07A87202726C94640,217479,214479,2016-09-22 20:33:38+00,QU,11.4,Fair,strip,15.5,None,Improved,Large,,8720-8934 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000A6B86042AFA45EC0E987C3BB2AC94640,217480,214480,2016-09-22 20:33:38+00,QU,11,Fair,strip,15.5,None,Improved,Large,,8720-8934 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000005F0EF859FAA65EC003684CF0E6C94640,217482,214482,2016-09-22 18:27:28+00,QU,14.5,Fair,strip,4,Other,Improved,Medium,,7425 NE AIRTRANS WAY,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000030E03E10ECA65EC044E3871AE1C94640,217484,214484,2016-09-22 18:27:28+00,QU,12.3,Fair,strip,4,Other,Improved,Medium,,7425 NE AIRTRANS WAY,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000B6DE56C9EAA65EC0F3EB0934E0C94640,217485,214485,2016-09-22 18:27:28+00,QU,15.2,Fair,strip,4,Other,Improved,Medium,,7425 NE AIRTRANS WAY,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000ED1D1523DBA65EC02C7715B3D0C94640,217489,214489,2016-09-22 18:27:28+00,QU,17,Fair,strip,4,Other,Improved,Medium,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000021632EBA98A45EC057E7766ABCC94640,217495,214495,2016-09-22 17:47:40+00,ACPL,13.6,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E6100000D74978FAA7A45EC092A9ED81A0C94640,217498,214498,2016-09-22 17:47:40+00,ACPL,14.5,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E6100000062F3573B8A45EC04BC86CB690C94640,217499,214499,2016-09-22 17:47:40+00,ACRU,17.8,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000642E275EBAA45EC0FC3678668FC94640,217500,214500,2016-09-22 17:47:40+00,ACRU,17.6,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000053471373BEA45EC0C156AA188DC94640,217501,214501,2016-09-22 17:47:40+00,ACRU,16.6,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E610000010D88F84BCA45EC0D95CBCF995C94640,217502,214502,2016-09-22 17:47:40+00,ACRU,16.5,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer rubrum,Sapindaceae,Acer,"maple, red",BD,M,no,
0101000020E6100000AA3BF651ABA45EC005046019A6C94640,217505,214505,2016-09-22 17:47:40+00,ACPL,13.9,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E6100000CD8056D3A2A45EC012571732ADC94640,217507,214507,2016-09-22 17:47:40+00,FR,9.3,Fair,median,21,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000037960B1A74A45EC0595D5533E6C94640,217508,214508,2016-09-22 17:47:40+00,FR,9.1,Fair,median,20,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000099AA678F4CA45EC097B24598D9C84640,217509,214509,2016-09-22 20:33:38+00,FR,3.5,Fair,strip,4.1,None,Improved,Medium,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000DA5278D66FA45EC0F8B8FABAE5C94640,217510,214510,2016-09-22 17:47:40+00,FR,8.2,Fair,median,20,None,Improved,Large,,9298 NE CASCADES PKWY,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000039A7ABB86EA45EC047DF827EE6C94640,217511,214511,2016-09-22 17:47:40+00,FR,9.7,Fair,median,20,None,Improved,Large,,NE CASCADES PKWY,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000E82F071C6AA45EC08E02C23BE5C94640,217512,214512,2016-09-22 17:47:40+00,FR,8.7,Fair,median,20,None,Improved,Large,,9298 NE CASCADES PKWY,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000032FABA0568A45EC0AB513B98E4C94640,217513,214513,2016-09-22 17:47:40+00,FR,8.1,Fair,median,20,None,Improved,Large,,9298 NE CASCADES PKWY,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000DF4E674765A45EC08FB25AB1E4C94640,217514,214514,2016-09-22 17:47:40+00,FR,9.2,Fair,median,17,None,Improved,Large,,9109 NE CASCADES PKWY,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000003795F4AB61A45EC0DA51054CE3C94640,217515,214515,2016-09-22 17:47:40+00,FR,9.4,Fair,median,8,None,Improved,Large,,9109 NE CASCADES PKWY,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000C9D4D19061A45EC05473CC5DE6C94640,217516,214516,2016-09-22 17:47:40+00,ACPL,12.2,Fair,strip,12.5,None,Improved,Large,,9109 NE CASCADES PKWY,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E61000005E0A210C5EA45EC030D84BB1E4C94640,217517,214517,2016-09-22 17:47:40+00,ACPL,11.5,Fair,strip,12.5,None,Improved,Large,,9109 NE CASCADES PKWY,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E6100000C2B9A9954FA45EC048B72E6CD6C84640,217518,214518,2016-09-22 20:33:38+00,FR,3,Fair,strip,4,None,Improved,Medium,,8940 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000003A6704364FA45EC02181E793D9C84640,217519,214519,2016-09-22 20:33:38+00,FR,3.3,Fair,strip,4,None,Improved,Medium,,8940 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000E3B94F8E55A45EC0C11023E5DDC94640,217520,214520,2016-09-22 17:47:40+00,ACPL,12.4,Fair,strip,12.5,None,Improved,Large,,9109 NE CASCADES PKWY,PDX,staff,,,Acer platanoides,Sapindaceae,Acer,"maple, Norway",BD,M,no,
0101000020E6100000E50B11A74EA45EC016175417D5C94640,217521,214521,2016-09-22 17:47:40+00,PY,7.7,Fair,cutout,4,None,Improved,Medium,,9109 NE CASCADES PKWY,PDX,staff,,,Pyrus spp.,Rosaceae,Pyrus,pear,BD,M,no,
0101000020E610000075986ACC53A45EC086FECC9BF2C84640,217522,214522,2016-09-22 20:33:38+00,QU,10.3,Fair,curbtight,,None,Improved,Large,,8940-9120 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000007DC4188816A45EC0F48FF0EAE7C84640,217523,214523,2016-09-22 21:21:36+00,FR,3,Fair,strip,5,None,Improved,Medium,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000739DED17BFA45EC0297E410A41C94640,217524,214524,2016-09-22 20:33:38+00,TI,3,Good,strip,9,None,Improved,Large,,8530-8592 NE ALDERWOOD RD,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000B86057AE08A45EC00108A0A2E3C84640,217525,214525,2016-09-22 21:21:36+00,FR,8.4,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000817F488304A45EC0020B033EE2C84640,217526,214526,2016-09-22 21:21:36+00,FR,8.5,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000009D6B8E5D02A45EC0CEFBE9A9E1C84640,217527,214527,2016-09-22 21:21:36+00,FR,8.2,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000429D1CA200A45EC0CFED6110E1C84640,217528,214528,2016-09-22 21:21:36+00,FR,9.4,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000F9660A6CF9A35EC0EB522A0CDFC84640,217529,214529,2016-09-22 21:21:36+00,FR,8.7,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000D34A31F3F2A35EC090703EC6DCC84640,217530,214530,2016-09-22 21:21:36+00,FR,7,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000F4B4BED2EAA35EC08A29FFF2D9C84640,217531,214531,2016-09-22 21:21:36+00,FR,8.6,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000053C3FD41D8A35EC0682834F8D0C84640,217532,214532,2016-09-22 21:21:36+00,FR,11.6,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000C8918A51D5A35EC0DFD36824CFC84640,217533,214533,2016-09-22 21:21:36+00,FR,8.2,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000EF3B9E67C8A35EC0603CC9E4C5C84640,217534,214534,2016-09-22 21:21:36+00,FR,8.8,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000094804411C7A35EC03E36D8C3C4C84640,217535,214535,2016-09-22 21:21:36+00,FR,7.3,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000008244FA90C5A35EC0B8C51B93C3C84640,217536,214536,2016-09-22 21:21:36+00,FR,6.9,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000DE635C81BCA35EC09690975DBBC84640,217537,214537,2016-09-22 21:21:36+00,FR,8.5,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000000E94C6C8ADA45EC0BA60CF3A30C94640,217538,214538,2016-09-22 20:33:38+00,QU,10.7,Fair,strip,10.5,None,Improved,Large,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000003A2CE350C3A35EC0149A3240C9C84640,217539,214539,2016-09-22 21:21:36+00,QU,4.1,Good,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E610000010A33CF6CBA35EC0D84423EECFC84640,217540,214540,2016-09-22 21:21:36+00,QU,4,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E61000005C2ABD29CDA35EC00385C9BED0C84640,217541,214541,2016-09-22 21:21:36+00,FR,7.6,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000015B93AC4D7A35EC0E9891F87D7C84640,217542,214542,2016-09-22 21:21:36+00,FR,10.4,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000CBDB1413A5A45EC07C9991B328C94640,217543,214543,2016-09-22 20:33:38+00,QU,4.3,Fair,strip,10.5,None,Improved,Large,,,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000CA60CF43E3A35EC0F69F5361DDC84640,217544,214544,2016-09-22 21:21:36+00,QU,4.5,Good,strip,12.5,None,Improved,Large,,9601 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000A3F31135E6A35EC000533ED0DEC84640,217545,214545,2016-09-22 21:21:36+00,FR,9.1,Fair,strip,12.5,None,Improved,Large,,9601 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000596929AB03A45EC0E1A01770E8C84640,217546,214546,2016-09-22 21:21:36+00,FR,4.6,Fair,strip,12.5,None,Improved,Large,,9601 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000001E57BC8F05A45EC0F96FE22FE9C84640,217547,214547,2016-09-22 21:21:36+00,FR,8.5,Fair,strip,12.5,None,Improved,Large,,9601 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E61000007B3BF81608A45EC0B3B3EFFBE9C84640,217548,214548,2016-09-22 21:21:36+00,FR,6.9,Fair,strip,12.5,None,Improved,Large,,9601 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000EBBA9D477CA45EC08EC9FE8705C94640,217549,214549,2016-09-22 20:33:38+00,QU,7.3,Fair,strip,4,None,Improved,Medium,,NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000393CF42829A45EC0BA1ACC5FF4C84640,217550,214550,2016-09-22 21:21:36+00,QU,4.7,Fair,strip,12.5,None,Improved,Large,,9555 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000B2B0008D3BA45EC0E17B5512F9C84640,217551,214551,2016-09-22 21:21:36+00,QU,7.2,Fair,strip,12.5,None,Improved,Large,,9255 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000B997AD8C41A45EC0001535B8F9C84640,217552,214552,2016-09-22 21:21:36+00,QU,11.1,Fair,strip,12.5,None,Improved,Large,,9255 NE ALDERWOOD RD,PDX,staff,,,Quercus spp.,Fagaceae,Quercus,"oak, deciduous",BD,L,no,
0101000020E6100000EB948B73C9A45EC04531300265C94640,217553,214553,2016-09-22 20:33:38+00,TI,15.9,Fair,strip,9,None,Improved,Large,,8440-8520 NE ALDERWOOD RD,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000F3D4F2E0CDA35EC0492E893BCAC84640,217554,214554,2016-09-22 21:21:36+00,FR,6.8,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000C3108F6BCCA35EC030D2A702C9C84640,217555,214555,2016-09-22 21:21:36+00,FR,6.7,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000062351208BFA35EC0B0229AD0BDC84640,217556,214556,2016-09-22 21:21:36+00,FR,8.9,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000D4D9D7DCBDA35EC09567D9AFBCC84640,217557,214557,2016-09-22 21:21:36+00,FR,7.2,Fair,strip,12.5,None,Improved,Large,,9540 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000D21EFB3EC5A45EC010ECED066CC94640,217558,214558,2016-09-22 20:33:38+00,TI,3.8,Good,strip,6.6,None,Improved,Large,,,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000C8DD8E12B3A35EC044427548B1C84640,217559,214559,2016-09-22 21:21:36+00,FR,7.5,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000C9B38B4EAFA35EC0CBCC82C7ACC84640,217560,214560,2016-09-22 21:21:36+00,FR,7.1,Fair,strip,12.5,None,Improved,Large,,,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E6100000E0FF2201BFA45EC0130CE11A4AC94640,217561,214561,2016-09-22 20:33:38+00,TI,15.5,Fair,strip,6.6,None,Improved,Large,,8599 NE ALDERWOOD RD,PDX,staff,,,Tilia spp.,Malvaceae,Tilia,linden,BD,L,no,
0101000020E6100000D8573881A3A35EC06E208DA4A6C84640,217562,214562,2016-09-22 21:21:36+00,FR,6.7,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
0101000020E610000026A929DFA4A35EC0E9F3BF41A8C84640,217563,214563,2016-09-22 21:21:36+00,FR,7,Fair,strip,12.5,None,Improved,Large,,10101 NE ALDERWOOD RD,PDX,staff,,,Fraxinus spp.,Oleaceae,Fraxinus,ash,BD,M,no,
